parcel_id,producer_name,region,culture,type_sol,ph_sol,pluviometrie_annuelle,temperature_moy_celsius,humidite_relative_pct,teneur_matiere_organique_pct,surface_hectares,annee,rendement_kg_ha
2af3ee18-680a-47bf-9efc-279f8ce82768,Timothée Jacquot,Dakar,Arachide,Limoneux,6.2,369.8,23.2,75.1,2.97,48.57,2022,789.9
4c7bb847-6dda-4bc7-8fc9-af06755701ac,Jeannine de la Lejeune,Dakar,Arachide,Limoneux,6.8,282.3,27.7,61.9,1.75,46.91,2022,613.5
c4b0fb3b-8ef8-4c97-a4e8-04062d6e5a6b,Pierre Boucher,Dakar,Arachide,Dior,5.5,381.9,27.3,32.9,1.54,29.03,2022,703.8
12750acb-be71-4469-a276-6807979c1f6d,Marcelle Lesage de la Delaunay,Dakar,Arachide,Dior,6.1,504.8,22.4,59.2,1.06,30.38,2022,705.6
576fe5a4-9c24-48cd-a45d-3b146c22a96d,Roland Diaz-Moulin,Dakar,Arachide,Limoneux,5.6,353.8,30.1,55.8,1.95,19.15,2022,648.9
b996af2d-b6ef-4977-9c4f-1adc824dc785,Marcelle Boucher,Dakar,Mil,Limoneux,6.1,552.6,24.9,72.0,2.29,3.67,2022,749.7
4b11c55c-4255-402a-a1bc-f5c0f3b5d9c5,Louise du Bigot,Dakar,Mil,Ferralitique,7.9,448.0,23.7,64.8,1.27,31.27,2022,608.5
3e1ec003-778b-4838-b03f-b934139e0f3e,Stéphanie Valette,Dakar,Arachide,Limoneux,5.0,460.3,23.6,73.6,2.48,48.88,2022,820.6
035e0371-cf4e-4184-b0c0-05bb5416f627,Marthe Mendès,Dakar,Arachide,Ferralitique,5.2,287.7,22.4,57.9,1.46,39.2,2022,668.2
3e4aeb95-fec2-418d-b2b9-5ae5dc318626,Rémy Coste Le Valette,Dakar,Mil,Limoneux,6.0,431.5,22.7,80.3,1.22,22.47,2022,592.3
3ee535af-7938-401d-b080-680bb545ccbe,Martin Fischer-Millet,Dakar,Arachide,Limoneux,6.8,425.3,22.9,41.7,2.86,30.91,2022,942.5
dba6a65d-54ec-4276-b0f6-4fbdc1c2e758,Jérôme Neveu-Lebon,Dakar,Arachide,Ferralitique,7.0,375.2,26.7,88.2,2.94,35.72,2022,793.8
3de405a5-089c-4157-96f6-700c44531eef,Louis Weiss,Dakar,Mil,Ferralitique,5.5,447.3,25.0,34.0,1.68,1.81,2022,596.2
535b5b34-8634-4762-84db-00704052951c,Simone-Céline Perrin,Dakar,Arachide,Ferralitique,7.5,491.5,26.0,62.8,2.12,20.64,2022,783.2
937e0295-b8a2-497e-ad0b-c4dd10b02ae2,Gabrielle de Maillard,Dakar,Arachide,Sablonneux,5.5,531.3,24.1,53.4,1.11,31.49,2022,801.3
1609e0c6-d5cf-4661-9d47-7f418dd95dea,Nathalie Seguin,Dakar,Mil,Ferralitique,5.1,399.9,22.4,68.0,2.07,10.62,2022,586.1
429760fc-91bd-4531-948e-afe9f23b1ab6,Jérôme du Garnier,Dakar,Arachide,Dior,5.6,400.0,26.9,51.3,1.72,8.19,2022,763.8
d3b0f935-edb5-4080-8b7a-a987965ade1f,Alain Bertrand,Dakar,Mil,Limoneux,7.5,521.0,26.9,68.8,1.79,18.7,2022,601.2
928ff549-d8d9-4105-9b80-b66c39756678,Chantal Leclercq,Dakar,Mil,Argileux,5.3,304.4,27.2,66.4,1.22,10.03,2022,402.4
ca0acfd6-7089-4628-9c00-765418e75055,Roland Torres,Dakar,Arachide,Argileux,6.4,301.3,26.8,64.2,1.34,27.12,2022,653.9
6600744c-471e-441b-b9bf-97b141be42ae,Dominique Carpentier,Dakar,Arachide,Sablonneux,7.6,404.3,26.4,42.4,2.26,13.35,2022,759.8
bd6cafa3-fee8-4f8f-ac26-a87cf9d02198,Philippe du Buisson,Dakar,Mil,Ferralitique,6.1,336.7,27.3,75.3,1.02,27.0,2022,425.4
851d5293-dec6-4b51-bede-e3a9da07bb50,Stéphanie Raymond,Dakar,Mil,Ferralitique,7.0,327.5,23.7,54.8,1.0,28.72,2022,495.4
756960b1-0d46-4268-91bd-bd4e54305302,Joséphine Millet,Dakar,Mil,Argileux,7.7,360.1,21.5,32.5,2.8,5.37,2022,617.8
dde32c31-1065-4757-838e-a56d12056794,Maurice du Guillaume,Dakar,Arachide,Argileux,7.4,436.6,28.6,72.0,2.51,19.95,2022,771.1
5a97422d-732c-4174-8e6e-33b9766882a4,Émile Poirier,Dakar,Mil,Limoneux,7.6,616.7,25.2,33.8,2.69,7.65,2022,765.4
cf04f92b-ba14-4a4f-a7fa-ebd935e9ad4f,Élise Mahe,Dakar,Mil,Argileux,5.9,508.2,25.5,59.3,1.36,41.8,2022,618.8
38c45c96-e5a9-4fc7-ab09-374c93811fb8,Robert Lefèvre-Thomas,Dakar,Mil,Ferralitique,7.8,464.9,24.3,88.6,1.46,13.38,2022,587.2
f40e4a7a-c691-4ce1-988b-02739771e662,Stéphane-Maurice Boyer,Dakar,Mil,Limoneux,6.8,443.7,26.1,78.8,0.9,29.1,2022,532.8
08241573-3438-41ea-8dd9-b867a3ad9cf4,Bernard Lucas,Dakar,Arachide,Argileux,5.1,389.5,24.8,48.9,1.52,47.95,2022,718.2
ba556807-3373-4cd0-891b-3c84af106f66,Lucas Lambert,Dakar,Mil,Limoneux,6.0,425.9,26.7,81.5,1.83,7.58,2022,580.7
4b8ecebd-3324-41c8-96b6-92ee9dfc5f62,Daniel Dupuis,Dakar,Mil,Ferralitique,7.3,355.4,24.9,72.7,2.38,9.38,2022,609.6
b47f11c4-b22a-4c2b-891a-ee6252580faa,Éléonore Bailly-Parent,Dakar,Mil,Dior,7.1,563.8,27.3,76.7,2.03,13.24,2022,716.2
8fa0970a-afd8-4159-8c26-e434a0827a83,Jules Lambert,Dakar,Arachide,Limoneux,5.2,524.4,25.0,56.2,1.94,39.24,2022,839.0
8b2b7e96-306e-489c-a4db-a3509e9af1b0,Charles Lopes,Dakar,Arachide,Limoneux,5.6,452.5,27.0,83.6,2.47,23.34,2022,899.7
575ef95c-864d-40f4-bd3b-0c618828d05a,Louise-Marianne Mace,Dakar,Arachide,Ferralitique,5.9,539.2,21.1,73.4,1.36,23.45,2022,886.4
0164e4ee-02ce-4a1c-ab68-2f471cc5f90b,Marine Boyer,Dakar,Mil,Sablonneux,5.3,337.9,27.6,57.5,1.8,10.58,2022,501.4
7b85757f-9967-4cd9-b3c3-d09987ef0ccc,Stéphanie Neveu du Lecomte,Dakar,Arachide,Argileux,5.3,410.6,23.7,76.5,1.63,10.06,2022,761.3
805e8c97-13fb-4770-9fe5-5dc63420edef,Caroline Berthelot,Dakar,Arachide,Limoneux,7.1,342.2,23.9,49.0,2.82,36.03,2022,782.7
10ba964f-fb7c-4f79-a349-9fa365321a4d,Margaret Lemonnier,Dakar,Mil,Ferralitique,7.3,331.8,29.2,41.8,1.61,31.69,2022,470.6
ebbf91e2-ac6b-4921-aa16-7fbce1a281f6,Christiane Texier,Dakar,Mil,Argileux,5.6,428.4,24.9,83.0,0.78,41.36,2022,470.1
046d002c-45cb-49a8-9be4-c78dec1f7fe4,Léon Pons,Dakar,Arachide,Dior,7.7,471.2,26.9,47.5,2.3,45.95,2022,784.7
d08de2bd-3c7c-40b5-9bf6-d4a4d8364da1,Anne Le Bigot,Dakar,Mil,Argileux,7.3,496.2,27.1,42.3,2.67,37.76,2022,669.2
2d6c664b-a981-4c01-b8d9-051ed5b1407f,Thibaut Lombard,Dakar,Mil,Dior,7.0,385.8,24.4,40.0,1.45,48.88,2022,536.4
8e1cd42b-b99b-4fce-8059-b2be83a4dce7,Alix Peron,Dakar,Mil,Sablonneux,6.5,483.8,23.9,71.8,2.35,19.37,2022,722.7
5273f9b3-20c8-43e7-85bc-62b031f354a9,Christophe de Baudry,Dakar,Mil,Ferralitique,6.8,429.6,25.8,82.6,1.22,30.17,2022,492.4
ce518f82-02e8-4b51-8a93-d2993074acd5,Jules Leconte,Dakar,Mil,Sablonneux,7.8,485.0,21.4,36.8,1.2,9.8,2023,595.0
2f544dc2-2d40-4b97-9b4b-ee2d26c64129,Virginie Lagarde de David,Dakar,Mil,Dior,7.3,480.0,24.5,85.8,0.73,19.02,2023,570.9
2640ed3a-cc43-4a81-8070-d24dd19f0ddc,Suzanne-Claire Gautier,Dakar,Arachide,Limoneux,5.2,479.5,26.6,53.5,2.75,24.02,2023,930.6
ea8a3b24-160d-48bb-bbb2-724622f8a2e8,Aimé Rivière,Dakar,Arachide,Dior,6.6,542.6,27.7,74.0,0.62,29.07,2023,736.4
74deafbc-5439-4938-96e4-e51df7de2a53,Adrienne Allard,Dakar,Arachide,Sablonneux,5.9,524.3,27.9,46.9,2.1,13.96,2023,789.7
fc68a20c-376e-4a4b-aec5-dbf2bae93e6f,Denise de Rocher,Dakar,Mil,Sablonneux,6.2,450.4,25.1,71.2,1.77,41.77,2023,567.6
7d52f513-b415-4f77-bc2f-c702da20897d,Cécile Bourgeois,Dakar,Arachide,Ferralitique,5.8,491.1,26.5,48.6,2.11,16.33,2023,835.7
4c48a791-24e1-4a34-ae95-28bb001ce5ed,Isaac Deschamps,Dakar,Arachide,Sablonneux,5.1,408.4,25.8,85.3,2.1,26.06,2023,749.4
02919112-649a-4ae0-b1ef-61f33d6281c3,Inès Schneider,Dakar,Mil,Ferralitique,6.3,427.5,23.3,62.9,1.72,2.29,2023,640.2
cbb91650-f64c-43b9-9dfa-80f4282defaa,René Pages,Dakar,Arachide,Sablonneux,5.5,520.3,25.1,54.3,1.66,30.51,2023,847.9
8d5f3b24-2190-4bfa-b463-f3fe374bc9be,David Cousin,Dakar,Arachide,Sablonneux,6.5,573.4,21.7,36.4,0.76,26.04,2023,773.8
29e8b550-209e-4a97-a4fd-dc6aaa793ac5,Pénélope-Cécile Chrétien,Dakar,Mil,Ferralitique,5.3,391.0,25.1,79.6,1.92,19.58,2023,550.1
f91b5ddd-0499-4af4-8ef2-de59a562ebd9,Martine Roche,Dakar,Arachide,Sablonneux,7.0,509.6,25.8,58.6,0.9,2.56,2023,707.4
b19338fe-21e9-485b-8de9-40ce03e92aad,Emmanuelle Bigot-Auger,Dakar,Arachide,Argileux,6.0,451.7,22.7,52.5,2.95,13.15,2023,940.6
b2677f99-68c6-4c21-8556-7ccbf75bd741,Jacques Delorme,Dakar,Arachide,Ferralitique,6.8,349.0,25.6,72.3,1.55,27.5,2023,648.1
7ddc2755-7c9e-4b43-9832-6d1218184c62,Bernadette Grondin,Dakar,Arachide,Dior,8.0,334.5,23.9,76.2,1.95,25.7,2023,686.5
41100699-c557-4c18-a014-652837ca1640,Robert Imbert,Dakar,Mil,Ferralitique,6.2,465.1,23.0,84.3,0.86,35.17,2023,544.0
c2855bd6-e4c6-4509-8032-aed8654e9583,Claude-Audrey Mallet,Dakar,Arachide,Limoneux,5.2,542.4,27.4,85.7,1.33,21.67,2023,783.5
c7aae7e8-ff13-4e2d-9e5f-c45a54495f57,Madeleine Vasseur du Da Costa,Dakar,Arachide,Argileux,5.0,320.0,23.1,30.4,2.69,39.54,2023,750.9
af54df69-6c40-427e-9b27-eb3ffa27c496,Arthur du Besson,Dakar,Arachide,Ferralitique,7.7,270.0,23.4,75.2,1.66,21.78,2023,643.6
ff06ee7a-35d0-46dc-b8b2-4ec65b90609f,Constance-Michèle Petitjean,Dakar,Arachide,Limoneux,5.8,483.6,24.2,78.7,0.67,35.65,2023,659.9
f81191a7-b1b3-4e02-82a9-2647d823c9dc,André Bazin,Dakar,Arachide,Limoneux,7.6,462.3,22.0,55.6,1.43,48.43,2023,715.2
db1d1d3a-565a-4c3a-a4e8-dfb809e3127d,Antoine Rolland,Dakar,Mil,Sablonneux,7.5,485.9,23.9,62.1,2.85,28.43,2023,723.7
ff381c40-9d51-4e21-8adb-4e3796f8994f,Auguste Bousquet,Dakar,Arachide,Argileux,6.9,430.9,24.8,63.3,2.41,35.89,2023,784.6
e45c1b03-1934-4de2-9366-b38d7e3f8f58,Geneviève Godard de Hamel,Dakar,Mil,Sablonneux,7.4,341.0,22.7,37.3,1.67,38.12,2023,514.0
b6aef111-a37e-4353-848c-df3a30ad3877,Édouard-Frédéric Delannoy,Dakar,Mil,Dior,5.4,497.7,25.8,85.3,2.33,10.32,2023,699.2
6be77322-d131-4528-ba2f-14ab540a7e65,Alain Rémy,Dakar,Arachide,Argileux,5.0,503.5,25.6,34.4,2.77,41.45,2023,953.9
394d1ff8-1d30-4b20-ba05-d4bbcce8997c,Mathilde Ollivier,Dakar,Mil,Limoneux,5.4,440.0,21.5,59.3,1.24,44.48,2023,630.8
a09a0ea4-39a6-4a42-8655-a29858893fdc,Anaïs Devaux,Dakar,Mil,Ferralitique,7.2,411.1,24.9,89.1,1.71,5.15,2023,576.1
488df4c4-c866-4c11-8a2c-2ae36900292c,Stéphane Martinez Le Perret,Dakar,Mil,Dior,7.8,566.7,26.4,67.9,2.19,5.86,2023,688.4
b4430efe-fb0a-4694-97da-286a159b07f0,Christine Maillard,Dakar,Mil,Ferralitique,6.0,537.5,26.2,54.4,1.5,2.51,2023,637.1
d5499d48-4005-4bea-a04c-29e7a50a185c,Honoré Pascal,Dakar,Mil,Limoneux,6.6,380.2,25.2,76.7,1.09,1.3,2023,504.8
8c6f6c92-9a0b-4dab-a97c-7df8acd024a0,Anaïs Garcia,Dakar,Mil,Limoneux,5.5,446.5,23.1,86.7,2.84,49.33,2023,688.6
7580c13a-da9c-49df-8f27-bae278acbe63,Charles Giraud,Dakar,Mil,Argileux,5.6,403.1,24.6,87.4,1.65,9.52,2023,588.3
f03d5af3-2856-4cf9-8175-22523c8ab264,Franck Bertrand,Dakar,Arachide,Dior,7.3,542.4,20.8,72.2,1.11,23.2,2023,794.3
22e5b465-754d-4e2d-957d-9f092b155e85,Franck Masse,Dakar,Mil,Sablonneux,6.4,514.4,23.1,75.7,1.11,17.06,2023,641.6
bb789782-a3fc-48cc-aa1f-5c0b811f4acb,Emmanuelle Caron-Pruvost,Dakar,Arachide,Sablonneux,5.2,334.0,27.4,74.7,2.86,5.26,2023,712.6
238a5837-5c87-43ed-b5e3-15df2b7d36d1,Antoine Da Silva,Dakar,Arachide,Sablonneux,6.3,481.2,27.5,38.1,0.58,17.76,2023,671.9
4b89c4bc-3c93-4789-9ae1-f928f6f84821,Joseph Parent,Dakar,Arachide,Limoneux,7.0,486.0,29.1,65.9,2.61,43.24,2023,916.8
3b275ce7-a1d3-4938-8a42-7107aeeea449,Pierre Bourgeois,Dakar,Arachide,Dior,5.7,469.1,24.7,72.8,1.22,18.23,2023,787.1
6e21a570-0c08-4cb8-abf3-170f82e78bc6,Bernard Le Lévy,Dakar,Arachide,Ferralitique,5.3,454.0,27.5,64.2,1.93,41.0,2023,764.6
e6e51f91-dd5f-4dbe-b19b-c36c17c80faa,Nathalie Leduc,Dakar,Mil,Limoneux,8.0,375.4,23.7,70.7,1.47,12.38,2023,504.4
5dccfed3-83e2-49b5-98f0-2d565b9d71f9,Hélène Dijoux,Dakar,Arachide,Ferralitique,5.3,408.4,20.8,71.6,2.99,40.96,2023,885.8
af2981d6-68f1-44e5-a401-533684847b8f,Marcelle Picard,Dakar,Mil,Limoneux,5.4,439.7,21.2,53.6,1.8,16.99,2023,672.2
e022f5d6-1eb8-424f-857a-7fbd04f499f4,Anastasie Antoine,Dakar,Arachide,Argileux,8.0,433.7,26.7,47.4,1.75,2.45,2023,695.7
39ef8c74-db3a-4039-a399-4c718c4e0039,Joseph Menard,Dakar,Arachide,Sablonneux,5.1,396.6,28.4,35.2,1.48,33.49,2023,672.4
9d7bdd6c-1a2d-467e-af71-b854c5a4b8f3,Lucy Masson,Dakar,Arachide,Dior,6.0,327.8,27.4,75.9,1.97,14.35,2023,719.0
8a91552f-cd2d-4a4a-b2cf-693a1f57ed94,Christophe Guillou,Dakar,Mil,Argileux,7.6,477.3,21.6,73.8,1.5,44.02,2023,656.1
dcfb9999-c39a-4646-8958-e2ac5c06f1ea,Diane Blondel du Martins,Dakar,Arachide,Ferralitique,8.0,619.8,24.9,80.7,1.3,45.52,2023,843.2
5284fdbb-9187-4fd0-b42f-8b6a8e9da96b,Louis Bailly,Dakar,Arachide,Sablonneux,7.4,368.6,22.2,33.4,0.72,2.37,2023,589.7
f9fe38a3-b0df-45e3-8fd2-12c3fb8a4762,Benjamin Hoareau,Dakar,Arachide,Sablonneux,5.2,414.6,24.7,73.6,1.61,40.57,2023,715.5
f8e9adee-27ca-4ad5-8387-5ed3d2b319a2,Zoé Hamon,Dakar,Arachide,Argileux,5.5,437.2,24.4,50.2,2.11,47.62,2023,751.3
91ccdf7b-9b5b-447d-b643-a8f065f19a2c,Laure-Anaïs Lebreton,Dakar,Arachide,Argileux,6.9,474.3,24.2,33.0,0.63,13.49,2023,656.1
92d53518-35d5-4506-9013-cd9538640cdd,Michelle Thibault-Dias,Dakar,Mil,Ferralitique,6.3,294.6,24.7,53.6,0.72,26.92,2023,427.8
f95bcef5-0301-4d22-8c1b-fa13c45e1888,Alice Duval de la Da Costa,Dakar,Arachide,Ferralitique,5.4,264.3,25.7,61.2,0.84,17.77,2023,595.5
ea06e063-8e6b-4dc7-b00a-228c3c707572,Vincent Vidal,Dakar,Mil,Limoneux,7.3,361.4,25.3,76.1,2.74,42.42,2023,629.4
8bd33d51-39fe-4d39-8e8d-80d211f1970e,Alexandre Le Roy,Dakar,Arachide,Sablonneux,5.2,522.0,23.1,32.2,2.57,17.77,2023,947.0
5b0326a7-ac8e-4ac8-bc0a-d0e13de638c1,Guy Mahe,Dakar,Arachide,Sablonneux,7.0,504.3,24.1,81.7,2.35,21.92,2023,952.9
79d2f35f-ea83-49cb-804a-c2aba88b85bf,François Camus de Marion,Dakar,Mil,Argileux,6.9,552.7,24.3,35.7,1.23,29.43,2023,598.7
c9976f0f-dc29-4415-8007-91b1cac092ea,Jérôme Albert,Dakar,Mil,Argileux,5.4,371.2,26.4,58.5,1.56,20.71,2023,539.5
5aa217e0-0c9d-403b-89bc-064950b3e2f0,Claire Leconte du Courtois,Dakar,Arachide,Ferralitique,7.3,399.5,23.3,55.6,0.76,34.66,2023,611.9
f364e691-d464-4832-bb23-67e78ca37b25,Inès Teixeira-Monnier,Dakar,Mil,Argileux,6.4,396.6,24.9,69.5,2.67,27.36,2023,669.2
e43109b5-845b-492c-8fa5-55bbb9492cde,Tristan Gomes-Millet,Dakar,Mil,Dior,7.8,524.0,21.1,84.4,1.58,33.51,2023,633.5
7b3b00ef-c7ff-490d-8523-43cb761df47a,Guy Barre,Dakar,Mil,Argileux,7.6,431.6,26.2,57.6,2.46,20.38,2023,630.5
cd3ca27d-4d58-489d-a827-b0595958e955,Aimé du Diallo,Dakar,Arachide,Dior,6.3,443.5,27.6,79.8,1.59,25.99,2023,745.2
914c0e3e-5f58-499f-8530-86aec87c9b76,Stéphanie Lejeune-Leclercq,Dakar,Arachide,Ferralitique,6.3,424.8,24.6,89.4,1.49,16.58,2023,698.1
de0a6ac0-b9b3-4dbb-a1ee-e3cded3f564c,Emmanuelle Faivre-Lacombe,Dakar,Arachide,Argileux,6.4,471.5,25.2,78.5,1.95,28.5,2023,762.0
c834b494-1432-4eb5-bfb8-5945285ddb95,Laurence Grondin-Colin,Dakar,Mil,Ferralitique,6.0,402.7,26.0,39.1,1.69,16.47,2023,554.8
7ac554b0-6291-4952-a580-64bb77ea3fb5,Alex Martins,Dakar,Mil,Argileux,6.1,384.3,23.8,84.7,0.56,18.78,2023,492.1
b098273d-66fe-4b40-a351-434f6969de20,François Paris,Dakar,Arachide,Limoneux,6.0,393.0,27.7,37.5,2.81,22.32,2023,861.2
fde2adcc-7386-46ac-889b-5950851b40c7,Alexandrie Imbert,Dakar,Mil,Argileux,6.0,204.5,25.8,64.3,1.88,47.69,2023,388.4
88255975-50f3-4519-a482-b1d0d0c41571,Antoinette Letellier,Dakar,Mil,Sablonneux,7.6,432.4,21.6,62.1,1.38,22.35,2023,605.7
0bee6525-5486-4b75-a10b-9ad736e557f4,Thomas Charpentier-Poulain,Dakar,Mil,Limoneux,6.6,451.7,26.0,76.4,0.6,0.72,2023,507.5
c3c58e2b-a3b0-412c-9c62-cebbf21f31ad,Gabriel Guilbert Le Delmas,Dakar,Mil,Argileux,5.8,471.3,19.7,61.4,2.26,22.64,2023,757.9
bca9b63b-67b9-4eb6-80c5-0c69ffd82ae0,Amélie Weber,Dakar,Mil,Sablonneux,6.0,525.6,23.5,67.6,1.66,32.31,2023,693.5
7154225c-49dd-43f0-9d7a-f013b2a326c3,Thibault Gonzalez,Dakar,Arachide,Argileux,5.1,478.1,26.5,50.4,0.75,1.15,2023,701.9
338983cc-0282-4751-af08-4df11ada8678,Suzanne Verdier,Dakar,Mil,Limoneux,7.5,368.6,26.3,40.3,0.59,37.83,2023,409.9
7692961d-db3d-4a2e-a4e7-23a80c196dcf,Caroline Chevalier,Dakar,Mil,Argileux,5.4,403.0,20.9,81.1,0.95,20.7,2023,517.7
4c983308-140b-4a44-a427-6efc25443da6,Robert Menard-Lacombe,Dakar,Arachide,Argileux,6.9,511.7,23.4,83.2,0.54,1.18,2023,759.3
52771b58-3d97-48c3-bf5f-1b8fe5afb784,Jacqueline de la Benard,Dakar,Arachide,Limoneux,5.1,370.2,24.2,77.1,0.84,45.28,2023,650.7
9864d99c-b99a-412f-a5c1-42b96529d4b3,Thibaut Mallet,Dakar,Mil,Dior,5.4,449.1,24.9,57.1,2.25,12.34,2023,680.7
2485b70e-410c-4476-a639-211184def2e1,Olivie Collin,Dakar,Mil,Limoneux,8.0,468.4,22.3,59.7,2.24,39.2,2023,638.0
1e1afd15-0dee-42a1-88d9-6a1fb78e314c,Suzanne de la Gaudin,Dakar,Mil,Dior,5.9,378.0,24.8,52.0,2.87,20.7,2023,650.6
41d3eaf8-7396-4cf7-918b-ae545483608a,Laetitia Maillot,Dakar,Mil,Dior,5.8,562.9,24.8,84.2,2.3,39.55,2023,716.3
6c85b0bd-3165-4b6a-9c2f-fbd2960648cd,Lorraine Grenier,Dakar,Mil,Limoneux,5.8,506.0,25.1,49.8,1.43,3.75,2023,599.4
0efea2cd-5c59-4adc-b10e-aa25cb003316,Capucine Lelièvre,Dakar,Mil,Ferralitique,7.7,396.1,24.5,51.2,2.94,43.76,2023,616.2
d1f205bc-cd82-4fb8-83eb-03c0abb0700b,Julien Le Hebert,Dakar,Mil,Dior,6.5,418.2,26.2,74.5,2.47,11.82,2023,654.3
03fcfb5c-ef75-4be7-bd33-fdbc7e636938,Sophie-Aimée Sanchez,Dakar,Mil,Argileux,7.0,526.2,25.7,81.3,2.86,41.69,2023,703.8
23ee2fe9-c90c-4f8b-858a-d3e03976def2,Amélie Paul,Dakar,Mil,Argileux,7.5,513.1,23.1,39.3,1.79,43.1,2023,704.3
8f4baec6-77f8-4c1c-8509-2df32b670fb3,Grégoire de Philippe,Dakar,Mil,Dior,6.1,401.0,23.6,84.1,1.68,14.89,2023,538.4
469b0eea-f8fb-4635-9caf-4dd9f5c61f69,Pierre Clément,Dakar,Mil,Argileux,7.3,452.0,24.3,69.4,2.03,32.62,2023,607.9
ad217f54-ce84-4c76-a2f2-2fa8fd0b14ed,Monique Nicolas du Prévost,Dakar,Mil,Dior,8.0,481.1,23.1,31.9,2.23,1.68,2023,706.7
558d356f-60f0-4ad4-a233-7487d86f6ade,Lorraine Moreno,Dakar,Mil,Sablonneux,6.0,433.0,26.4,65.8,0.65,26.83,2023,479.6
169a8eee-4a50-4c1d-ad4f-48d05f4d48d7,Thibaut Le Jacquet,Dakar,Arachide,Ferralitique,7.2,285.4,29.2,41.8,0.52,9.02,2023,562.7
f4e38fce-b425-447c-a71d-03a8216e456b,Benoît Boulanger,Dakar,Arachide,Ferralitique,6.7,410.2,20.9,43.6,2.24,37.05,2023,878.6
9ca1db89-622d-4486-a910-7a01c25879d8,Suzanne Leconte,Dakar,Mil,Limoneux,5.8,441.1,25.1,70.0,2.47,48.49,2023,592.3
fcb89100-3169-48fb-b001-ef47df25d77d,Charles Lemoine,Dakar,Arachide,Dior,5.2,424.3,27.0,89.6,0.84,5.94,2023,606.6
014d6194-4b7a-4a56-9f35-5c1b2a0121d1,Agnès Joly,Dakar,Arachide,Limoneux,7.1,482.3,25.6,89.5,2.09,1.65,2023,791.2
62899684-440f-4b9d-af5c-e0aa09c912e1,Madeleine Costa,Dakar,Arachide,Sablonneux,5.9,461.5,24.8,38.4,1.36,23.47,2023,720.1
65ab7979-3eac-405f-9f05-367f4a6d2d92,Caroline Martin,Dakar,Arachide,Dior,7.5,554.3,22.0,81.5,2.38,38.04,2023,909.2
455f61ee-b78a-4d75-a26d-db8af9c6b95a,Maggie Teixeira,Tambacounda,Niebe,Argileux,7.2,916.8,30.1,44.3,0.75,17.95,2018,594.1
728861c2-a590-4e56-8bfe-ee2afd26aa19,Claire Aubert,Tambacounda,Mil,Ferralitique,6.2,997.6,28.3,79.0,0.96,7.87,2018,839.2
fdd315c9-75a2-4cce-b006-ba8dc1941773,Nath de la Jean,Tambacounda,Niebe,Limoneux,6.1,690.8,30.3,36.7,0.96,3.03,2018,560.8
cb7c7361-8517-4340-b632-471fb8d1c74d,Christine du Rodrigues,Tambacounda,Mil,Limoneux,6.6,933.7,33.0,50.9,1.89,17.44,2018,771.7
f0575706-240c-4cb3-98ef-d4ad3be1ab7b,Pauline Lemoine,Tambacounda,Niebe,Dior,7.3,747.6,32.3,79.4,2.94,31.48,2018,748.6
6668532a-84f2-4b0d-a105-e91cd1c6ce2a,Maggie Dumont,Tambacounda,Manioc,Limoneux,5.3,1184.1,29.2,50.6,1.69,18.2,2018,9954.3
d02f0f1a-e1e0-4933-bacd-8b02d6791135,Christelle Jacquot,Tambacounda,Mil,Ferralitique,7.1,745.1,29.2,38.1,2.25,9.73,2018,845.1
5fabb902-0fe5-4645-829c-317634146417,Louis Bertrand,Tambacounda,Manioc,Limoneux,6.4,901.7,31.1,53.1,1.12,49.89,2018,7213.3
b9217827-ec61-4a73-b79e-eb5b0002eb41,Jacqueline Guyon,Tambacounda,Mil,Limoneux,7.0,829.0,33.1,87.8,2.58,36.1,2018,858.5
8fa4c212-428f-45e0-9685-85eaa41d8dab,Clémence Lebreton,Tambacounda,Niebe,Sablonneux,5.5,766.3,26.5,40.4,1.56,21.5,2018,697.8
ba87b199-9f0b-4bd4-a80d-10cc3fa13f02,René Guyon du Paris,Tambacounda,Niebe,Ferralitique,5.4,1032.8,25.5,53.5,2.94,1.2,2018,997.8
1afb2a47-55ea-4d62-ae76-755ad7f8f68b,Gérard Leclercq,Tambacounda,Mil,Dior,6.3,875.5,36.2,79.9,1.09,12.4,2018,688.4
67062ecf-4822-4936-ad86-c8f1e6da976f,Noël Cohen,Tambacounda,Mil,Sablonneux,7.8,898.6,27.8,56.1,1.99,24.96,2018,846.8
f0fdf09c-8618-4dd8-bdbe-79f75b32bb89,Tristan Moulin,Tambacounda,Manioc,Dior,5.1,893.1,29.9,79.3,1.32,27.22,2018,8464.7
0caf974b-d2e2-49c7-9240-098e9bd0bdf0,Philippe Weiss,Tambacounda,Mil,Ferralitique,7.7,919.3,31.3,56.4,2.26,34.0,2018,832.4
0f39f5f1-da22-4091-9e4f-ef786d3c9768,Jules Dufour,Tambacounda,Mil,Argileux,7.9,775.3,33.4,79.7,1.04,26.79,2018,646.4
8f9b43f9-6ebc-42c7-b505-af3cc194fb1a,Patricia Labbé de la Bonnin,Tambacounda,Mil,Sablonneux,5.9,929.4,31.5,69.5,1.36,32.69,2018,739.0
f22013fd-ef42-4072-9123-57c65c6abcf5,Anastasie Hervé,Tambacounda,Manioc,Limoneux,6.8,824.6,32.6,52.0,1.11,43.02,2018,6835.4
